chat_id,timestamp,duration_min,num_turns,customer_sentiment,primary_intent,resolution_status,tenure_months,product_tier,churned_30d
CHT000323,11/09/2024 07:00,8,9,confused,refund_request,unresolved,2,Basic,0
CHT000324,2024-01-16 03:00:00,13,5,frustrated,general_enquiry,unresolved,30,Premium,0
CHT000325,2024-02-04 15:00:00,36,9,neutral,technical_issue,escalated,27,Standard,0
CHT000326,04-01-2024 12:00 PM,68,2,angry,billing_query,escalated,13,Standard,0
CHT000327,2024-03-19 09:00:00,11,10,neutral,refund_request,resolved,6,Basic,0
CHT000328,202402092100,8,1,neutral,technical_issue,resolved,5,Standard,0
CHT000329,08-26-2024 06:00 AM,13,5,frustrated,billing_query,resolved,1,Standard,0
CHT000330,202412041500,15,8,satisfied,technical_issue,resolved,7,Standard,0
CHT000331,09-15-2024 08:00 AM,53,5,frustrated,cancellation_request,unresolved,47,Premium,0
CHT000332,2024-10-03 17:00:00,3,15,satisfied,technical_issue,unresolved,79,Basic,0
CHT000333,2024-01-17 13:00:00,21,9,frustrated,technical_issue,resolved,1,Basic,1
CHT000334,07-15-2024 02:00 PM,30,17,frustrated,general_enquiry,unresolved,3,Premium,0
CHT000335,202407111400,5,8,satisfied,cancellation_request,resolved,10,Premium,1
CHT000336,19/01/2024 01:00,34,10,neutral,refund_request,resolved,30,Basic,0
CHT000337,10-12-2024 09:00 PM,5,13,neutral,technical_issue,escalated,12,Basic,0
CHT000338,202412270500,3,14,neutral,technical_issue,resolved,1,Premium,0
CHT000339,08-08-2024 04:00 AM,10,3,satisfied,refund_request,resolved,13,Basic,1
CHT000340,2024-07-18 15:00:00,22,8,neutral,general_enquiry,resolved,14,Basic,0
CHT000341,202410182100,2,3,frustrated,refund_request,resolved,13,Basic,0
CHT000342,202412031700,3,12,satisfied,technical_issue,unresolved,39,Basic,0
CHT000343,31/08/2024 17:00,28,19,angry,general_enquiry,resolved,9,Premium,1
CHT000344,202409160100,10,2,frustrated,refund_request,unresolved,2,Basic,0
CHT000345,202405141500,16,13,frustrated,cancellation_request,unresolved,12,Basic,1
CHT000346,11-11-2024 09:00 PM,19,14,angry,cancellation_request,escalated,4,Basic,1
CHT000347,2024-05-25 10:00:00,3,3,neutral,cancellation_request,resolved,1,Basic,1
CHT000348,2024-01-15 18:00:00,7,8,neutral,billing_query,resolved,20,Standard,0
CHT000349,03-06-2024 11:00 AM,11,4,neutral,refund_request,unresolved,11,Standard,0
CHT000350,10-25-2024 12:00 AM,5,19,confused,technical_issue,resolved,5,Basic,0
CHT000351,202407130300,8,15,neutral,technical_issue,resolved,1,Standard,0
CHT000352,202406251100,25,7,satisfied,cancellation_request,unresolved,10,Premium,0
CHT000353,28/06/2024 01:00,2,7,frustrated,technical_issue,resolved,3,Basic,0
CHT000354,05-06-2024 07:00 AM,13,4,neutral,billing_query,resolved,13,Basic,0
CHT000355,2024-10-30 02:00:00,5,4,confused,technical_issue,,59,Standard,0
CHT000356,06-05-2024 03:00 AM,9,19,frustrated,general_enquiry,unresolved,17,Basic,1
CHT000357,03-27-2024 12:00 AM,9,9,frustrated,billing_query,unresolved,7,Basic,0
CHT000358,202401201400,13,16,satisfied,refund_request,unresolved,4,Standard,0
CHT000359,202410171600,11,18,frustrated,general_enquiry,resolved,7,Standard,1
CHT000360,202405160000,15,11,neutral,general_enquiry,resolved,18,Standard,0
CHT000361,10-28-2024 12:00 AM,19,4,neutral,cancellation_request,escalated,1,Basic,0
CHT000362,202407121800,3,19,,technical_issue,resolved,3,Standard,0
CHT000363,2024-06-14 18:00:00,9,4,satisfied,cancellation_request,escalated,11,Basic,0
CHT000364,07/09/2024 03:00,6,19,satisfied,billing_query,unresolved,56,Standard,0
CHT000365,06-21-2024 03:00 PM,3,5,frustrated,refund_request,unresolved,51,Basic,0
CHT000366,03-26-2024 07:00 PM,5,4,satisfied,cancellation_request,resolved,1,Premium,0
CHT000367,05/07/2024 13:00,27,16,angry,technical_issue,escalated,14,Basic,0
CHT000368,2024-09-11 20:00:00,9,9,neutral,general_enquiry,resolved,5,Basic,0
CHT000369,10-01-2024 06:00 AM,18,2,frustrated,billing_query,escalated,1,Standard,1
CHT000370,05-15-2024 01:00 AM,17,19,neutral,cancellation_request,resolved,21,Premium,1
CHT000371,20/10/2024 12:00,5,9,frustrated,cancellation_request,unresolved,21,Standard,1
CHT000372,2024-11-15 23:00:00,18,11,confused,billing_query,unresolved,12,Basic,0
CHT000373,10-23-2024 03:00 AM,5,15,neutral,cancellation_request,unresolved,15,Premium,0
CHT000374,202405190200,21,5,frustrated,billing_query,unresolved,4,Basic,0
CHT000375,08-06-2024 06:00 AM,7,3,neutral,technical_issue,escalated,14,Standard,0
CHT000376,02-09-2024 08:00 PM,4,5,satisfied,billing_query,escalated,1,Basic,0
CHT000377,202409150900,13,19,confused,billing_query,resolved,19,Basic,1
CHT000378,12-05-2024 05:00 PM,6,5,frustrated,cancellation_request,resolved,1,Standard,1
CHT000379,202404121300,20,4,satisfied,refund_request,resolved,8,Standard,1
CHT000380,202405081900,21,12,neutral,cancellation_request,unresolved,4,Standard,0
CHT000381,09/12/2024 17:00,1,5,frustrated,cancellation_request,,16,Basic,0
CHT000382,10/01/2024 20:00,120,7,confused,technical_issue,unresolved,3,Standard,0
CHT000383,22/10/2024 15:00,4,12,neutral,cancellation_request,resolved,6,Standard,0
CHT000384,202412042300,21,15,satisfied,refund_request,resolved,32,Standard,0
CHT000385,202405172000,8,10,angry,general_enquiry,resolved,29,Premium,1
CHT000386,2024-10-16 23:00:00,15,16,satisfied,general_enquiry,escalated,6,Premium,0
CHT000387,09-24-2024 06:00 AM,7,4,frustrated,refund_request,resolved,3,Premium,0
CHT000388,24/08/2024 04:00,39,16,neutral,billing_query,resolved,9,Basic,0
CHT000389,03-18-2024 11:00 PM,3,19,angry,billing_query,escalated,2,Standard,0
CHT000390,08-10-2024 01:00 PM,27,7,angry,cancellation_request,escalated,26,Premium,1
CHT000391,02/02/2024 20:00,2,5,frustrated,refund_request,resolved,1,Standard,0
CHT000392,07-30-2024 08:00 AM,13,8,neutral,billing_query,escalated,6,Basic,0
CHT000393,11-26-2024 05:00 AM,4,6,angry,technical_issue,resolved,38,Standard,0
CHT000394,17/12/2024 19:00,21,2,satisfied,cancellation_request,unresolved,4,Premium,1
CHT000395,2024-07-26 07:00:00,16,5,frustrated,technical_issue,resolved,8,Basic,0
CHT000396,2024-03-17 06:00:00,18,2,angry,refund_request,escalated,17,Basic,0
CHT000397,202405050900,9,10,angry,technical_issue,unresolved,2,Premium,1
CHT000398,202409051700,9,2,confused,technical_issue,resolved,32,Basic,0
CHT000399,2024-08-04 20:00:00,10,13,angry,billing_query,unresolved,40,Standard,0
CHT000400,04-13-2024 05:00 AM,4,15,satisfied,refund_request,escalated,27,Standard,0
CHT000401,03-10-2024 12:00 AM,95,12,neutral,technical_issue,resolved,17,Basic,0
CHT000402,22/05/2024 21:00,6,14,confused,billing_query,resolved,21,Basic,0
CHT000403,202411250100,8,13,confused,technical_issue,resolved,48,Basic,1
CHT000404,2024-01-11 01:00:00,15,8,neutral,refund_request,resolved,29,Premium,1
CHT000405,06-09-2024 07:00 PM,8,3,angry,technical_issue,resolved,46,Standard,0
CHT000406,02-02-2024 01:00 PM,15,10,neutral,billing_query,resolved,48,Standard,0
CHT000407,2024-12-09 21:00:00,2,18,frustrated,cancellation_request,resolved,15,Premium,0
CHT000408,22/07/2024 23:00,11,5,confused,cancellation_request,resolved,4,Standard,1
CHT000409,2024-04-30 03:00:00,5,12,frustrated,general_enquiry,resolved,5,Premium,1
CHT000410,09-24-2024 09:00 PM,16,16,satisfied,billing_query,unresolved,50,Standard,0
CHT000411,11/09/2024 02:00,41,6,angry,general_enquiry,resolved,21,Premium,0
CHT000412,11-03-2024 03:00 AM,55,8,satisfied,billing_query,unresolved,6,Basic,0
CHT000413,202406171800,8,6,angry,cancellation_request,resolved,36,Basic,0
CHT000414,30/04/2024 13:00,1,11,neutral,refund_request,resolved,50,Premium,0
CHT000415,14/03/2024 03:00,15,4,angry,refund_request,unresolved,24,Premium,0
CHT000416,202404190800,9,7,satisfied,refund_request,resolved,3,Basic,0
CHT000417,2024-07-28 08:00:00,5,9,confused,general_enquiry,resolved,1,Basic,0
CHT000418,09-08-2024 05:00 PM,14,7,confused,technical_issue,escalated,4,Basic,0
CHT000419,12-24-2024 03:00 AM,14,13,frustrated,refund_request,resolved,43,Basic,0
CHT000420,202410061300,21,17,frustrated,billing_query,escalated,7,Standard,0
CHT000421,12-15-2024 07:00 AM,8,2,confused,technical_issue,escalated,30,Basic,0
CHT000422,202403151100,7,9,satisfied,billing_query,resolved,41,Standard,0
CHT000423,2024-07-07 09:00:00,7,2,frustrated,cancellation_request,resolved,1,Basic,0
CHT000424,2024-11-26 19:00:00,7,9,neutral,general_enquiry,resolved,43,Standard,0
CHT000425,05/12/2024 01:00,20,18,neutral,technical_issue,resolved,17,Basic,0
CHT000426,202405091700,6,10,frustrated,refund_request,resolved,16,Premium,1
CHT000427,06-07-2024 08:00 PM,3,3,satisfied,technical_issue,resolved,6,Basic,0
CHT000428,16/12/2024 03:00,18,14,confused,cancellation_request,unresolved,1,Premium,0
CHT000429,2024-08-14 12:00:00,17,6,satisfied,billing_query,resolved,23,Standard,0
CHT000430,07-20-2024 08:00 AM,56,17,angry,billing_query,,5,Premium,0
CHT000431,02-16-2024 07:00 AM,88,19,confused,general_enquiry,resolved,11,Premium,0
CHT000432,202404170500,41,12,confused,refund_request,resolved,5,Basic,0
CHT000433,202411191000,20,18,angry,cancellation_request,resolved,11,Basic,0
CHT000434,2024-01-18 08:00:00,11,15,neutral,technical_issue,unresolved,9,Standard,0
CHT000435,202409081500,6,4,frustrated,refund_request,escalated,15,Basic,0
CHT000436,202406192200,72,5,frustrated,billing_query,,17,Premium,1
CHT000437,02-21-2024 05:00 AM,16,13,angry,cancellation_request,escalated,8,Premium,1
CHT000438,09-16-2024 02:00 AM,38,9,neutral,refund_request,resolved,21,Premium,0
CHT000439,08-03-2024 07:00 PM,11,10,neutral,refund_request,resolved,13,Basic,0
CHT000440,2024-08-20 22:00:00,18,19,angry,refund_request,unresolved,4,Premium,0
CHT000441,27/01/2024 20:00,14,1,satisfied,billing_query,resolved,2,Standard,0
CHT000442,18/11/2024 14:00,7,7,angry,billing_query,unresolved,7,Premium,0
CHT000443,02/01/2024 12:00,18,12,satisfied,technical_issue,unresolved,42,Premium,0
CHT000444,11-17-2024 09:00 AM,74,2,frustrated,refund_request,resolved,10,Standard,0
CHT000445,2024-10-21 02:00:00,7,15,angry,technical_issue,unresolved,24,Standard,0
CHT000446,21/03/2024 07:00,10,15,satisfied,refund_request,resolved,23,Standard,0
CHT000447,202410312100,2,14,neutral,billing_query,resolved,51,Premium,0
CHT000448,202406121400,19,17,satisfied,refund_request,resolved,1,Standard,0
CHT000449,09/03/2024 08:00,19,2,frustrated,general_enquiry,resolved,22,Premium,0
CHT000450,12-17-2024 06:00 PM,19,10,satisfied,cancellation_request,resolved,28,Basic,1
CHT000451,2024-05-24 06:00:00,9,15,satisfied,billing_query,unresolved,38,Premium,0
CHT000452,31/07/2024 11:00,8,14,satisfied,refund_request,resolved,13,Basic,0
CHT000453,20/07/2024 12:00,14,3,neutral,general_enquiry,unresolved,2,Standard,0
CHT000454,11/01/2024 00:00,18,7,frustrated,technical_issue,resolved,1,Premium,0
CHT000455,15/02/2024 14:00,12,5,satisfied,technical_issue,resolved,1,Premium,0
CHT000456,14/05/2024 22:00,8,10,angry,technical_issue,unresolved,4,Standard,0
CHT000457,202401261200,3,16,,billing_query,resolved,1,Standard,0
CHT000458,03/11/2024 08:00,26,11,neutral,technical_issue,resolved,6,Standard,0
CHT000459,15/02/2024 11:00,13,17,frustrated,technical_issue,escalated,21,Standard,0
CHT000460,2024-10-17 03:00:00,3,10,satisfied,technical_issue,escalated,18,Standard,0
CHT000461,202409261300,20,1,angry,technical_issue,resolved,26,Basic,0
CHT000462,2024-12-10 15:00:00,20,10,satisfied,cancellation_request,resolved,9,Standard,1
CHT000463,24/04/2024 22:00,8,17,satisfied,cancellation_request,resolved,32,Basic,0
CHT000464,04-07-2024 08:00 AM,5,15,angry,technical_issue,resolved,15,Basic,0
CHT000465,10/09/2024 12:00,28,18,confused,general_enquiry,,7,Basic,0
CHT000466,08/08/2024 06:00,8,10,satisfied,general_enquiry,resolved,1,Premium,0
CHT000467,24/05/2024 23:00,1,11,frustrated,refund_request,resolved,4,Standard,0
CHT000468,202408020500,11,4,frustrated,technical_issue,unresolved,9,Basic,1
CHT000469,03-15-2024 12:00 AM,13,18,angry,general_enquiry,resolved,7,Basic,0
CHT000470,202405140700,13,1,satisfied,refund_request,unresolved,5,Premium,0
CHT000471,202405071100,6,9,frustrated,technical_issue,unresolved,3,Premium,0
CHT000472,202402130000,12,1,frustrated,general_enquiry,resolved,22,Premium,0
CHT000473,202403091000,21,4,frustrated,billing_query,unresolved,11,Premium,0
CHT000474,202412170600,2,9,neutral,refund_request,unresolved,21,Premium,0
CHT000475,12-28-2024 01:00 PM,18,6,frustrated,technical_issue,unresolved,14,Basic,0
CHT000476,2024-02-07 03:00:00,24,9,neutral,cancellation_request,unresolved,4,Standard,0
CHT000477,27/01/2024 10:00,9,14,frustrated,technical_issue,resolved,37,Standard,0
CHT000478,2024-08-29 11:00:00,4,19,satisfied,cancellation_request,resolved,1,Premium,1
CHT000479,202401030800,25,13,frustrated,technical_issue,resolved,32,Standard,1
CHT000480,06-03-2024 12:00 PM,34,5,,cancellation_request,escalated,23,Premium,1
CHT000481,2024-03-08 17:00:00,4,5,frustrated,billing_query,resolved,57,Basic,1
CHT000482,10-24-2024 05:00 AM,10,13,frustrated,billing_query,resolved,5,Standard,0
CHT000483,202403271600,5,16,frustrated,refund_request,escalated,2,Basic,0
CHT000484,22/06/2024 14:00,7,2,neutral,technical_issue,resolved,18,Standard,0
CHT000485,202402151000,11,2,angry,refund_request,escalated,17,Basic,0
CHT000486,2024-03-13 08:00:00,25,19,neutral,billing_query,resolved,31,Basic,0
CHT000487,09/06/2024 01:00,19,8,frustrated,refund_request,resolved,10,Standard,0
CHT000488,09-12-2024 08:00 AM,13,2,neutral,refund_request,unresolved,16,Standard,0
CHT000489,08-08-2024 09:00 AM,71,4,confused,refund_request,unresolved,17,Basic,0
CHT000490,11-09-2024 08:00 AM,4,12,neutral,general_enquiry,resolved,1,Basic,0
CHT000491,08-11-2024 05:00 AM,7,3,confused,general_enquiry,resolved,3,Premium,0
CHT000492,202409080400,13,9,confused,technical_issue,unresolved,7,Basic,0
CHT000493,28/01/2024 06:00,9,19,neutral,cancellation_request,escalated,2,Standard,1
CHT000494,28/01/2024 07:00,10,9,satisfied,billing_query,resolved,11,Basic,0
CHT000495,01-19-2024 03:00 PM,24,8,angry,billing_query,unresolved,63,Premium,1
CHT000496,202403242200,6,7,frustrated,technical_issue,unresolved,12,Premium,1
CHT000497,202408110300,50,9,neutral,billing_query,escalated,45,Standard,0
CHT000498,01-21-2024 02:00 PM,5,19,frustrated,technical_issue,resolved,2,Basic,1
CHT000499,202412291700,6,8,neutral,cancellation_request,resolved,5,Premium,0
CHT000500,2024-08-22 15:00:00,30,11,frustrated,refund_request,resolved,12,Standard,0
CHT000501,03-16-2024 03:00 AM,32,8,angry,technical_issue,resolved,13,Basic,0
CHT000502,02-17-2024 06:00 AM,9,18,satisfied,cancellation_request,resolved,17,Basic,1
CHT000503,04-02-2024 05:00 AM,32,6,satisfied,billing_query,resolved,4,Basic,0
CHT000504,15/10/2024 21:00,5,18,frustrated,general_enquiry,resolved,4,Basic,0
CHT000505,25/10/2024 00:00,2,11,satisfied,general_enquiry,resolved,22,Premium,0
CHT000506,01/08/2024 02:00,26,4,satisfied,cancellation_request,escalated,21,Premium,1
CHT000507,2024-09-12 21:00:00,3,15,neutral,technical_issue,escalated,35,Standard,0
CHT000508,06-17-2024 12:00 AM,12,6,confused,billing_query,resolved,3,Basic,0
CHT000509,2024-12-14 21:00:00,55,4,neutral,refund_request,resolved,27,Premium,0
CHT000510,2024-07-20 11:00:00,5,18,neutral,technical_issue,escalated,13,Standard,0
CHT000511,2024-06-14 04:00:00,4,9,neutral,technical_issue,unresolved,6,Premium,0
CHT000512,202402111400,5,6,confused,cancellation_request,resolved,39,Basic,1
CHT000513,08-20-2024 08:00 PM,4,1,neutral,refund_request,unresolved,19,Standard,0
CHT000514,2024-10-31 21:00:00,5,9,satisfied,refund_request,resolved,17,Basic,0
CHT000515,202406170100,3,14,neutral,refund_request,escalated,16,Standard,0
CHT000516,15/06/2024 23:00,26,5,angry,cancellation_request,resolved,22,Premium,0
CHT000517,04-18-2024 01:00 AM,3,15,confused,cancellation_request,unresolved,17,Standard,0
CHT000518,2024-06-14 01:00:00,20,15,confused,billing_query,unresolved,52,Basic,0
CHT000519,202410071900,3,3,,technical_issue,resolved,10,Basic,0
CHT000520,02-17-2024 12:00 PM,13,10,angry,refund_request,unresolved,52,Basic,0
CHT000521,202404010700,24,6,satisfied,cancellation_request,resolved,17,Basic,0
CHT000522,15/02/2024 00:00,11,19,angry,refund_request,unresolved,3,Basic,1
CHT000523,202403241200,4,3,neutral,billing_query,resolved,7,Basic,0
CHT000524,25/05/2024 20:00,11,3,neutral,general_enquiry,resolved,13,Standard,0
CHT000525,202403020900,7,6,neutral,refund_request,unresolved,1,Standard,0
CHT000526,08-09-2024 11:00 PM,10,14,confused,general_enquiry,escalated,21,Premium,0
CHT000527,16/12/2024 19:00,4,15,,technical_issue,resolved,18,Basic,1
CHT000528,2024-07-02 21:00:00,16,17,confused,cancellation_request,resolved,15,Premium,0
CHT000529,07/07/2024 16:00,9,8,neutral,refund_request,resolved,19,Premium,0
CHT000530,202409071400,22,5,satisfied,technical_issue,resolved,46,Basic,0
CHT000531,202408310800,27,7,frustrated,technical_issue,unresolved,3,Basic,1
CHT000532,02-16-2024 01:00 PM,16,2,angry,technical_issue,unresolved,40,Premium,0
CHT000533,202411100500,9,17,frustrated,cancellation_request,resolved,1,Basic,0
CHT000534,2024-11-18 13:00:00,6,5,satisfied,technical_issue,resolved,20,Premium,0
CHT000535,01-21-2024 04:00 PM,6,6,satisfied,technical_issue,unresolved,22,Basic,0
CHT000536,25/08/2024 21:00,15,13,confused,cancellation_request,resolved,8,Premium,0
CHT000537,27/11/2024 21:00,18,14,angry,billing_query,resolved,49,Standard,0
CHT000538,2024-09-10 16:00:00,10,8,neutral,general_enquiry,resolved,3,Standard,0
CHT000539,202405281400,12,5,confused,general_enquiry,unresolved,40,Standard,0
CHT000540,02-10-2024 03:00 PM,4,14,,general_enquiry,escalated,5,Premium,0
CHT000541,03-17-2024 04:00 AM,13,12,neutral,refund_request,unresolved,18,Basic,0
CHT000542,202405071600,8,11,confused,refund_request,resolved,5,Basic,0
CHT000543,2024-05-31 18:00:00,30,18,neutral,refund_request,resolved,31,Basic,0
CHT000544,2024-10-09 02:00:00,15,9,,billing_query,unresolved,2,Premium,0
CHT000545,202409190300,9,19,frustrated,technical_issue,unresolved,16,Premium,0
CHT000546,202407300300,16,19,neutral,refund_request,resolved,43,Basic,1
CHT000547,12-04-2024 11:00 PM,54,1,confused,technical_issue,unresolved,1,Premium,0
CHT000548,2024-06-30 08:00:00,24,19,confused,refund_request,resolved,61,Standard,0
CHT000549,2024-09-14 00:00:00,7,10,satisfied,billing_query,escalated,10,Basic,0
CHT000550,04/12/2024 14:00,18,6,frustrated,billing_query,escalated,1,Standard,0
CHT000551,2024-04-03 12:00:00,120,3,neutral,technical_issue,escalated,76,Basic,0
CHT000552,02-12-2024 01:00 PM,24,2,satisfied,technical_issue,resolved,14,Basic,0
CHT000553,202406091800,11,14,,refund_request,resolved,9,Premium,0
CHT000554,12-09-2024 02:00 PM,32,14,confused,general_enquiry,unresolved,26,Premium,0
CHT000555,23/06/2024 05:00,2,12,confused,refund_request,resolved,1,Premium,0
CHT000556,04-04-2024 02:00 AM,5,14,neutral,billing_query,unresolved,16,Premium,0
CHT000557,202412100300,2,11,angry,billing_query,unresolved,17,Basic,0
CHT000558,2024-09-30 00:00:00,3,1,angry,refund_request,resolved,17,Standard,0
CHT000559,2024-07-21 03:00:00,12,15,satisfied,general_enquiry,resolved,15,Basic,1
CHT000560,202403282000,4,4,satisfied,general_enquiry,unresolved,8,Standard,0
CHT000561,202408232200,5,10,confused,refund_request,resolved,31,Premium,0
CHT000562,202412022300,3,7,neutral,billing_query,resolved,35,Standard,0
CHT000563,06-04-2024 07:00 PM,17,2,neutral,cancellation_request,resolved,2,Standard,0
CHT000564,202412192100,4,19,neutral,cancellation_request,unresolved,26,Premium,0
CHT000565,03/06/2024 02:00,24,8,satisfied,billing_query,unresolved,34,Premium,0
